"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4896","test_login_scenario[chromium]","tests","Sun Jan 18 01:47:56 UTC 2026","passed","Sun Jan 18 01:48:00 UTC 2026","","test_3o3","",""
