"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6820","test_login_scenario[chromium]","tests","Sat Jan 17 17:05:22 UTC 2026","failed","Sat Jan 17 17:05:29 UTC 2026","","test_3o3","",""
